50 368
1 2
1 5
1 6
1 7
1 17
1 25
1 37
1 39
1 48
2 3
2 6
2 8
2 18
2 23
2 25
2 27
2 38
2 39
2 44
2 47
2 50
3 4
3 13
3 14
3 18
3 21
3 24
3 26
3 27
3 32
3 33
3 37
3 39
3 41
3 43
3 47
3 48
3 49
3 50
4 5
4 13
4 15
4 30
4 33
4 35
4 40
4 43
4 45
4 50
5 6
5 14
5 17
5 18
5 19
5 20
5 24
5 26
5 27
5 30
5 31
5 34
5 46
5 50
6 7
6 8
6 13
6 14
6 16
6 22
6 23
6 27
6 29
6 33
6 34
6 37
6 42
6 43
6 45
6 49
7 8
7 11
7 16
7 20
7 22
7 23
7 27
7 28
7 33
7 42
7 43
7 46
7 47
7 48
8 9
8 13
8 18
8 24
8 27
8 28
8 42
8 43
8 45
9 10
9 12
9 20
9 21
9 22
9 25
9 27
9 31
9 36
9 42
9 46
9 50
10 11
10 13
10 15
10 20
10 21
10 23
10 27
10 29
10 30
10 34
10 37
10 41
10 42
10 46
10 48
11 12
11 14
11 21
11 23
11 28
11 30
11 34
11 37
11 40
11 42
12 13
12 14
12 17
12 20
12 22
12 28
12 29
12 30
12 31
12 33
12 34
12 37
12 42
12 43
12 48
13 14
13 17
13 23
13 25
13 26
13 31
13 32
13 40
14 15
14 22
14 25
14 27
14 28
14 30
14 31
14 35
14 39
14 44
14 47
15 16
15 20
15 28
15 29
15 30
15 32
15 37
15 41
15 44
15 45
15 48
15 49
16 17
16 21
16 23
16 25
16 26
16 29
16 34
16 35
16 38
16 43
16 49
17 18
17 21
17 26
17 32
17 34
17 36
17 40
17 47
17 48
18 19
18 20
18 23
18 31
18 33
18 39
18 40
18 41
18 49
19 20
19 23
19 27
19 30
19 31
19 32
19 36
19 41
19 42
19 48
20 21
20 22
20 23
20 29
20 32
20 35
20 38
20 42
20 43
20 46
20 48
21 22
21 24
21 25
21 26
21 27
21 31
21 37
21 39
21 41
21 48
21 49
22 23
22 25
22 28
22 33
22 38
22 44
22 46
22 49
23 24
23 25
23 27
23 29
23 30
23 34
23 36
23 38
23 39
23 45
23 47
23 48
24 25
24 28
24 29
24 30
24 32
24 35
24 36
24 49
25 26
25 33
25 36
25 40
25 42
25 43
25 49
25 50
26 27
26 28
26 38
26 40
26 41
26 42
26 43
27 28
27 31
27 37
27 47
28 29
28 39
28 43
28 45
29 30
29 32
29 39
29 40
29 45
29 50
30 31
30 33
30 36
30 45
31 32
31 35
31 37
31 43
31 44
32 33
32 42
32 46
33 34
33 39
33 41
33 43
33 49
34 35
34 36
34 39
34 41
34 42
34 43
34 44
34 46
35 36
35 38
35 45
35 48
35 49
36 37
36 40
37 38
37 47
37 49
38 39
38 42
38 48
38 49
38 50
39 40
39 48
39 50
40 41
40 42
40 44
41 42
41 43
41 48
42 43
43 44
43 46
43 47
43 49
44 45
44 47
44 49
45 46
45 47
46 47
46 50
47 48
48 49
48 50
49 50
