70 1208
1 2
1 8
1 12
1 13
1 15
1 16
1 17
1 18
1 20
1 21
1 29
1 32
1 34
1 37
1 38
1 39
1 42
1 43
1 51
1 56
1 62
1 63
2 3
2 4
2 5
2 6
2 9
2 10
2 15
2 24
2 28
2 29
2 30
2 31
2 32
2 34
2 35
2 38
2 39
2 41
2 44
2 45
2 47
2 50
2 51
2 53
2 54
2 55
2 56
2 59
2 63
2 64
2 66
2 69
3 4
3 6
3 9
3 10
3 11
3 12
3 15
3 17
3 21
3 25
3 27
3 30
3 31
3 32
3 33
3 34
3 35
3 36
3 38
3 41
3 42
3 45
3 46
3 47
3 48
3 49
3 51
3 53
3 58
3 59
3 61
3 62
3 63
3 64
3 65
3 66
3 67
4 5
4 7
4 8
4 9
4 10
4 11
4 12
4 16
4 17
4 18
4 20
4 21
4 24
4 25
4 27
4 28
4 35
4 37
4 41
4 47
4 48
4 51
4 52
4 54
4 55
4 57
4 58
4 60
4 62
4 64
4 69
4 70
5 6
5 8
5 11
5 15
5 16
5 21
5 22
5 24
5 26
5 28
5 30
5 33
5 34
5 35
5 36
5 44
5 45
5 47
5 48
5 49
5 55
5 61
5 62
5 64
5 67
5 69
6 7
6 9
6 11
6 12
6 13
6 14
6 15
6 17
6 18
6 19
6 20
6 24
6 27
6 28
6 30
6 32
6 38
6 42
6 44
6 45
6 49
6 53
6 54
6 56
6 66
6 67
6 68
6 70
7 8
7 11
7 12
7 13
7 14
7 15
7 21
7 22
7 27
7 31
7 33
7 35
7 36
7 38
7 40
7 42
7 43
7 47
7 53
7 55
7 58
7 60
7 61
7 62
7 63
7 64
7 67
7 68
8 9
8 11
8 12
8 14
8 15
8 16
8 17
8 20
8 24
8 26
8 28
8 29
8 32
8 33
8 34
8 40
8 41
8 43
8 44
8 45
8 50
8 51
8 52
8 53
8 54
8 55
8 56
8 57
8 58
8 62
8 63
8 65
8 66
9 10
9 13
9 14
9 17
9 20
9 21
9 22
9 23
9 24
9 28
9 30
9 31
9 32
9 35
9 36
9 39
9 40
9 41
9 42
9 43
9 45
9 46
9 48
9 49
9 56
9 58
9 60
9 61
9 63
9 67
9 68
10 11
10 12
10 14
10 17
10 18
10 20
10 21
10 23
10 24
10 29
10 32
10 36
10 37
10 42
10 44
10 49
10 51
10 52
10 53
10 55
10 57
10 58
10 59
10 60
10 61
10 63
10 69
10 70
11 12
11 13
11 16
11 17
11 18
11 21
11 26
11 28
11 30
11 34
11 35
11 38
11 40
11 42
11 43
11 44
11 46
11 50
11 51
11 52
11 53
11 54
11 55
11 56
11 59
11 60
11 61
11 62
11 63
11 66
11 68
11 69
12 13
12 18
12 23
12 27
12 28
12 30
12 33
12 36
12 41
12 43
12 44
12 45
12 51
12 56
12 57
12 58
12 59
12 60
12 64
12 65
12 68
12 69
13 14
13 15
13 16
13 20
13 23
13 26
13 28
13 29
13 30
13 31
13 32
13 36
13 37
13 39
13 40
13 43
13 44
13 48
13 49
13 50
13 51
13 52
13 53
13 56
13 59
13 62
13 67
14 15
14 16
14 17
14 19
14 20
14 21
14 23
14 27
14 28
