30 218
1 2
1 3
1 6
1 8
1 11
1 15
1 19
1 21
1 24
1 25
1 27
2 3
2 6
2 7
2 8
2 9
2 10
2 13
2 14
2 15
2 16
2 17
2 22
2 23
2 24
2 26
3 4
3 5
3 6
3 7
3 9
3 10
3 12
3 15
3 18
3 19
3 24
3 27
3 28
4 5
4 6
4 7
4 8
4 9
4 11
4 13
4 14
4 16
4 17
4 20
4 21
4 25
4 26
4 29
5 6
5 7
5 17
5 18
5 21
5 25
5 28
5 29
5 30
6 7
6 8
6 11
6 12
6 13
6 14
6 17
6 19
6 22
6 23
6 24
6 25
6 26
6 27
6 29
7 8
7 11
7 15
7 17
7 21
7 22
7 24
7 27
7 30
8 9
8 12
8 14
8 17
8 19
8 21
8 22
8 23
8 28
8 29
8 30
9 10
9 12
9 14
9 16
9 18
9 24
9 26
9 28
9 29
10 11
10 12
10 13
10 14
10 18
10 19
10 20
10 21
10 22
10 23
10 24
10 26
10 27
10 28
10 29
11 12
11 13
11 15
11 16
11 22
11 23
11 25
11 26
11 27
11 29
12 13
12 17
12 18
12 19
12 20
12 21
12 22
12 23
12 25
12 27
13 14
13 15
13 18
13 21
13 22
13 25
13 26
13 28
14 15
14 16
14 20
14 21
14 24
14 25
14 30
15 16
15 17
15 18
15 19
15 21
15 23
15 24
15 25
15 26
15 30
16 17
16 18
16 23
16 24
16 30
17 18
17 19
17 20
17 23
17 24
17 26
17 29
18 19
18 26
18 27
18 29
19 20
19 24
19 26
19 27
20 21
20 23
20 24
20 25
20 26
20 27
20 29
21 22
21 23
21 25
21 26
21 27
21 28
21 29
22 23
22 24
22 26
23 24
23 28
23 29
23 30
24 25
25 26
25 28
25 30
26 27
27 28
27 29
28 29
28 30
29 30
