70 1691
1 2
1 3
1 4
1 5
1 6
1 7
1 9
1 10
1 11
1 12
1 13
1 14
1 17
1 20
1 22
1 23
1 25
1 26
1 27
1 28
1 32
1 35
1 36
1 40
1 41
1 45
1 46
1 55
1 56
1 58
1 59
1 60
1 62
1 63
1 66
1 67
1 68
2 3
2 4
2 5
2 6
2 7
2 8
2 9
2 10
2 11
2 12
2 13
2 14
2 16
2 17
2 18
2 19
2 20
2 21
2 22
2 23
2 24
2 25
2 26
2 28
2 29
2 30
2 31
2 32
2 33
2 34
2 36
2 37
2 40
2 42
2 44
2 45
2 50
2 53
2 54
2 55
2 57
2 58
2 59
2 60
2 61
2 62
2 64
2 65
2 67
2 69
2 70
3 4
3 5
3 7
3 8
3 10
3 11
3 15
3 16
3 17
3 18
3 19
3 20
3 21
3 22
3 23
3 26
3 27
3 29
3 31
3 32
3 33
3 36
3 37
3 39
3 40
3 44
3 46
3 47
3 48
3 49
3 50
3 51
3 52
3 53
3 54
3 55
3 56
3 58
3 59
3 60
3 61
3 63
3 64
3 65
3 67
3 68
3 69
4 5
4 6
4 10
4 11
4 12
4 13
4 14
4 15
4 18
4 19
4 20
4 22
4 24
4 26
4 27
4 28
4 29
4 31
4 32
4 34
4 36
4 38
4 39
4 40
4 41
4 42
4 44
4 45
4 49
4 50
4 51
4 52
4 54
4 55
4 56
4 57
4 58
4 59
4 61
4 62
4 64
4 66
4 67
4 69
5 6
5 7
5 8
5 9
5 11
5 13
5 14
5 15
5 17
5 19
5 20
5 21
5 23
5 25
5 26
5 27
5 28
5 29
5 30
5 32
5 34
5 35
5 37
5 38
5 39
5 41
5 42
5 44
5 45
5 47
5 48
5 50
5 51
5 52
5 53
5 54
5 55
5 56
5 57
5 58
5 59
5 60
5 61
5 63
5 65
5 67
5 68
5 69
6 7
6 8
6 9
6 10
6 11
6 12
6 13
6 14
6 16
6 18
6 19
6 21
6 22
6 23
6 24
6 25
6 26
6 28
6 29
6 30
6 31
6 32
6 35
6 36
6 37
6 38
6 39
6 40
6 41
6 43
6 44
6 46
6 47
6 49
6 51
6 54
6 55
6 56
6 57
6 58
6 59
6 61
6 62
6 64
6 65
6 66
6 67
6 68
6 69
7 8
7 10
7 13
7 14
7 15
7 16
7 17
7 18
7 19
7 22
7 23
7 24
7 25
7 27
7 28
7 29
7 30
7 31
7 32
7 34
7 36
7 37
7 38
7 39
7 40
7 41
7 42
7 43
7 45
7 46
7 47
7 50
7 51
7 52
7 53
7 54
7 55
7 56
7 57
7 58
7 59
7 60
7 61
7 62
7 63
7 64
7 65
7 66
7 67
7 68
7 69
8 9
8 10
8 12
8 13
8 14
8 15
8 16
8 17
8 19
8 20
8 21
8 25
8 26
8 27
8 28
8 29
8 30
8 31
8 32
8 34
8 35
8 36
8 37
8 38
8 40
8 41
8 43
8 44
8 45
8 49
8 50
8 52
8 56
8 57
8 58
8 61
8 62
8 63
8 64
8 65
8 66
8 67
8 68
8 69
8 70
9 10
9 12
9 13
9 14
9 15
9 16
9 17
9 18
9 19
9 21
9 22
9 23
9 24
9 25
9 26
9 27
9 28
9 29
9 30
9 33
9 35
9 36
9 37
9 39
9 40
9 42
9 43
9 45
