30 131
1 2
1 3
1 5
1 7
1 9
1 19
1 25
1 28
2 3
2 11
2 22
2 23
2 27
3 4
3 6
3 9
3 10
3 15
3 18
3 19
3 29
4 5
4 6
4 7
4 11
4 12
4 13
4 14
4 15
4 17
4 27
4 29
5 6
5 10
5 17
5 21
5 22
5 25
6 7
6 12
6 14
6 25
7 8
7 12
7 20
7 26
8 9
8 10
8 16
8 18
8 21
8 22
8 23
8 26
8 28
9 10
9 18
9 20
9 25
9 26
9 27
10 11
10 12
10 14
10 15
10 16
10 18
10 21
11 12
11 13
11 15
11 17
11 20
11 24
12 13
12 14
12 16
12 19
12 20
12 22
12 29
13 14
13 15
13 25
13 26
13 29
14 15
14 19
14 22
14 23
14 28
15 16
15 23
15 25
16 17
16 24
16 25
17 18
17 25
17 26
17 27
18 19
18 21
18 22
18 23
18 25
19 20
19 23
19 26
20 21
20 24
20 25
21 22
21 24
21 26
21 30
22 23
22 27
22 30
23 24
23 29
24 25
24 29
25 26
25 28
26 27
26 30
27 28
27 29
28 29
29 30
