30 305
1 2
1 3
1 4
1 5
1 6
1 7
1 9
1 10
1 11
1 13
1 15
1 16
1 17
1 21
1 23
1 26
1 27
1 29
2 3
2 5
2 6
2 8
2 9
2 10
2 11
2 12
2 13
2 14
2 15
2 16
2 18
2 19
2 20
2 21
2 22
2 23
2 27
2 28
3 4
3 5
3 6
3 7
3 8
3 10
3 12
3 13
3 16
3 19
3 20
3 21
3 22
3 23
3 25
3 27
3 29
4 5
4 7
4 8
4 9
4 11
4 12
4 14
4 15
4 17
4 18
4 20
4 22
4 23
4 25
5 6
5 7
5 8
5 9
5 10
5 13
5 14
5 15
5 19
5 20
5 21
5 22
5 23
5 25
5 27
5 28
5 29
5 30
6 7
6 9
6 10
6 11
6 14
6 15
6 16
6 18
6 22
6 23
6 24
6 25
6 26
6 27
6 28
7 8
7 9
7 10
7 11
7 12
7 13
7 14
7 15
7 16
7 18
7 20
7 21
7 23
7 24
7 26
7 27
7 28
7 30
8 9
8 10
8 11
8 12
8 13
8 15
8 16
8 17
8 18
8 19
8 20
8 23
8 24
8 25
8 27
8 28
8 29
8 30
9 10
9 11
9 12
9 13
9 15
9 16
9 17
9 18
9 20
9 22
9 23
9 25
9 27
9 29
9 30
10 11
10 13
10 14
10 16
10 17
10 20
10 21
10 22
10 23
10 24
10 25
10 26
10 27
10 28
11 12
11 13
11 15
11 16
11 17
11 18
11 21
11 22
11 23
11 25
11 26
11 28
11 29
12 13
12 14
12 15
12 16
12 19
12 20
12 21
12 22
12 23
12 25
12 26
12 27
12 28
13 14
13 16
13 17
13 18
13 19
13 20
13 21
13 22
13 23
13 24
13 26
13 27
13 28
13 29
14 15
14 18
14 19
14 21
14 24
14 25
14 26
14 28
14 29
15 16
15 17
15 18
15 19
15 21
15 22
15 24
15 25
15 27
15 28
15 29
15 30
16 17
16 19
16 21
16 22
16 23
16 24
16 25
16 26
16 28
16 29
16 30
17 18
17 19
17 20
17 21
17 23
17 24
17 25
17 28
17 29
17 30
18 19
18 20
18 22
18 24
18 25
18 26
18 27
18 30
19 20
19 21
19 23
19 24
19 25
19 26
19 29
19 30
20 21
20 23
20 24
20 25
20 26
20 27
20 28
20 29
21 22
21 24
21 25
21 30
22 23
22 24
22 25
22 26
22 27
22 29
23 24
23 25
23 27
23 28
23 29
23 30
24 25
24 30
25 26
25 27
25 28
25 29
25 30
26 27
26 28
26 29
26 30
27 28
27 30
28 29
28 30
29 30
