100 990
1 2
1 5
1 13
1 30
1 54
1 77
2 3
2 13
2 23
2 34
2 41
2 43
2 44
2 54
2 63
2 73
2 75
2 76
2 77
2 80
2 82
2 83
2 89
2 99
3 4
3 6
3 7
3 8
3 13
3 16
3 24
3 30
3 35
3 38
3 40
3 41
3 55
3 59
3 63
3 77
3 81
3 82
3 84
3 87
3 92
3 97
4 5
4 7
4 29
4 44
4 62
4 70
4 79
4 83
4 85
4 98
4 99
5 6
5 16
5 19
5 20
5 21
5 24
5 27
5 28
5 30
5 31
5 40
5 41
5 46
5 50
5 52
5 55
5 57
5 60
5 68
5 69
5 70
5 71
5 82
5 85
5 88
6 7
6 9
6 27
6 30
6 34
6 43
6 51
6 56
6 62
6 65
6 76
6 82
6 90
6 94
6 95
6 98
6 99
7 8
7 17
7 25
7 27
7 29
7 42
7 48
7 55
7 57
7 62
7 63
7 65
7 78
7 91
7 93
7 95
7 97
8 9
8 25
8 26
8 27
8 35
8 39
8 46
8 51
8 60
8 76
8 80
9 10
9 21
9 32
9 40
9 41
9 42
9 45
9 46
9 47
9 48
9 49
9 50
9 60
9 64
9 66
9 68
9 70
9 72
9 75
9 80
9 83
9 84
9 85
9 93
9 98
10 11
10 19
10 30
10 32
10 33
10 42
10 47
10 56
10 61
10 64
10 66
10 67
10 71
10 74
10 78
10 88
10 95
11 12
11 15
11 17
11 30
11 32
11 44
11 50
11 54
11 59
11 61
11 67
11 69
11 76
11 89
11 90
11 100
12 13
12 18
12 27
12 32
12 33
12 37
12 51
12 54
12 60
12 71
12 73
12 77
12 80
12 82
12 83
12 94
13 14
13 26
13 47
13 50
13 53
13 69
13 92
13 93
14 15
14 17
14 29
14 37
14 49
14 53
14 55
14 56
14 78
14 79
14 84
14 87
14 93
14 95
14 98
14 100
15 16
15 19
15 24
15 26
15 29
15 36
15 43
15 48
15 49
15 53
15 58
15 64
15 83
15 84
15 86
15 94
15 95
15 96
16 17
16 19
16 24
16 40
16 50
16 66
16 72
16 79
16 85
16 86
16 87
16 89
16 92
16 94
16 95
16 99
17 18
17 37
17 39
17 42
17 44
17 49
17 55
17 56
17 64
17 66
17 69
17 75
17 89
17 95
17 97
18 19
18 22
18 23
18 25
18 37
18 38
18 39
18 45
18 47
18 55
18 62
18 65
18 69
18 73
18 85
18 86
18 92
18 95
19 20
19 24
19 41
19 48
19 49
19 52
19 61
19 68
19 69
19 82
19 90
19 92
19 95
19 97
20 21
20 26
20 46
20 55
20 58
20 62
20 65
20 66
20 67
20 68
20 69
20 73
20 77
20 79
20 81
20 89
20 93
20 100
21 22
21 24
21 25
21 38
21 48
21 49
21 53
21 55
21 68
21 72
21 73
21 77
21 88
21 98
21 99
22 23
22 24
22 25
22 31
22 33
22 39
22 41
22 43
22 50
22 51
22 53
22 65
22 66
22 67
22 76
22 79
22 87
22 88
22 89
23 24
23 34
23 40
23 44
23 46
23 51
23 54
23 66
23 79
23 86
23 87
23 96
24 25
24 27
24 29
24 33
24 35
24 37
24 44
24 45
24 47
24 48
24 49
24 50
24 57
24 59
24 62
24 63
24 70
24 76
24 81
24 84
24 87
24 91
24 92
24 97
25 26
25 28
25 29
25 30
25 34
25 35
25 41
25 42
25 43
25 49
25 53
25 59
25 62
25 66
25 67
25 71
25 72
25 79
25 80
25 93
25 95
26 27
26 29
26 34
26 38
26 39
26 42
26 63
26 64
26 69
26 73
26 86
27 28
27 37
27 40
27 47
27 51
27 53
27 61
27 62
27 65
27 66
27 73
27 81
27 92
27 96
27 97
27 99
28 29
28 37
28 38
28 49
28 62
28 70
28 71
28 80
28 82
28 88
29 30
29 37
29 39
29 43
29 45
29 47
29 49
29 56
29 61
29 69
29 71
29 83
29 84
29 89
30 31
30 36
30 41
30 43
30 48
30 53
30 61
30 74
30 75
30 77
30 79
30 80
30 88
30 92
30 99
31 32
31 37
31 41
31 44
31 46
31 48
31 49
31 54
31 58
31 70
31 79
31 84
31 88
31 90
31 91
32 33
32 39
32 46
32 50
32 56
32 59
32 60
32 62
32 64
32 65
32 69
32 75
32 78
32 85
32 91
32 96
33 34
33 40
33 45
33 46
33 47
33 48
33 60
33 61
33 62
33 64
33 68
33 70
33 78
33 79
33 81
33 84
33 85
33 86
33 92
34 35
34 36
34 37
34 38
34 44
34 48
34 49
34 50
34 70
34 72
34 73
34 78
34 83
34 88
35 36
35 37
35 40
35 43
35 50
35 51
35 56
35 58
35 65
35 66
35 73
35 77
35 83
35 85
35 90
35 96
36 37
36 38
36 39
36 42
36 48
36 51
36 55
36 65
36 75
36 79
36 84
36 86
36 93
36 96
36 98
36 99
37 38
37 45
37 53
37 63
37 71
37 78
37 84
37 93
37 94
38 39
38 41
38 43
38 45
38 47
38 51
38 58
38 69
38 85
38 90
38 91
38 98
39 40
39 41
39 45
39 53
39 61
39 72
39 75
39 79
39 91
39 99
40 41
40 46
40 50
40 56
40 57
40 63
40 71
40 74
40 76
40 85
40 88
40 90
40 97
41 42
41 45
41 48
41 50
41 57
41 64
41 66
41 70
41 80
41 90
41 95
42 43
42 50
42 51
42 53
42 63
42 69
42 70
42 71
42 72
42 73
42 74
42 84
42 95
43 44
43 47
43 48
43 52
43 54
43 60
43 62
43 72
43 86
43 91
43 98
44 45
44 48
44 50
44 51
44 53
44 64
44 65
44 72
44 75
44 77
44 79
44 81
44 82
44 89
44 90
44 99
45 46
45 47
45 48
45 53
45 54
45 67
45 70
45 79
45 84
45 89
45 97
45 99
46 47
46 51
46 52
46 53
46 56
46 57
46 67
46 70
46 75
46 76
46 77
46 85
46 95
46 96
46 99
47 48
47 63
47 64
47 65
47 69
47 75
47 87
47 89
47 93
47 94
47 99
48 49
48 54
48 61
48 63
48 69
48 71
48 83
48 98
49 50
49 52
49 61
49 64
49 65
49 67
49 81
49 82
49 85
49 90
49 94
49 95
49 99
50 51
50 52
50 53
50 55
50 57
50 63
50 65
50 66
50 71
50 75
