50 613
1 2
1 13
1 17
1 24
1 28
1 30
1 31
1 37
1 39
1 42
1 44
1 45
2 3
2 9
2 15
2 17
2 19
2 23
2 26
2 28
2 29
2 30
2 32
2 37
2 40
2 41
2 43
2 45
2 49
3 4
3 5
3 6
3 8
3 10
3 11
3 14
3 16
3 17
3 20
3 22
3 23
3 24
3 26
3 27
3 29
3 31
3 32
3 33
3 34
3 35
3 38
3 41
3 42
3 43
3 45
3 47
3 49
4 5
4 6
4 7
4 8
4 10
4 13
4 16
4 20
4 23
4 24
4 29
4 32
4 34
4 36
4 37
4 38
4 41
4 42
4 43
4 44
4 46
4 47
4 48
5 6
5 9
5 11
5 13
5 14
5 16
5 21
5 22
5 23
5 24
5 25
5 26
5 28
5 29
5 30
5 31
5 33
5 34
5 35
5 38
5 40
5 44
5 46
6 7
6 10
6 11
6 12
6 13
6 18
6 19
6 20
6 21
6 22
6 24
6 25
6 27
6 29
6 30
6 33
6 36
6 37
6 42
6 44
6 45
6 49
7 8
7 9
7 10
7 11
7 13
7 14
7 15
7 17
7 18
7 19
7 20
7 22
7 23
7 25
7 26
7 27
7 28
7 32
7 33
7 34
7 36
7 38
7 40
7 41
7 43
7 44
7 45
7 47
8 9
8 11
8 15
8 16
8 20
8 24
8 26
8 27
8 28
8 29
8 30
8 32
8 33
8 34
8 36
8 37
8 38
8 41
8 46
8 50
9 10
9 13
9 17
9 18
9 20
9 22
9 23
9 25
9 26
9 31
9 32
9 36
9 38
9 39
9 40
9 42
9 45
9 46
9 50
10 11
10 12
10 13
10 14
10 16
10 17
10 18
10 20
10 21
10 22
10 26
10 27
10 33
10 34
10 35
10 39
10 45
10 49
11 12
11 13
11 14
11 15
11 16
11 19
11 20
11 22
11 23
11 25
11 30
11 31
11 38
11 39
11 43
11 44
11 47
11 49
12 13
12 14
12 15
12 17
12 18
12 22
12 23
12 24
12 25
12 26
12 28
12 29
12 30
12 32
12 34
12 37
12 41
12 42
12 43
12 44
12 49
13 14
13 15
13 16
13 20
13 23
13 25
13 26
13 28
13 30
13 33
13 37
13 38
13 42
13 45
13 47
13 48
13 50
14 15
14 16
14 17
14 19
14 22
14 23
14 25
14 26
14 27
14 32
14 33
14 38
14 42
14 43
14 44
14 46
15 16
15 17
15 18
15 19
15 21
15 23
15 27
15 33
15 34
15 35
15 36
15 37
15 39
15 40
15 43
15 48
15 49
15 50
16 17
16 21
16 23
16 24
16 26
16 27
16 28
16 29
16 31
16 33
16 34
16 36
16 40
16 41
16 42
16 46
16 47
16 49
17 18
17 19
17 20
17 21
17 23
17 27
17 29
17 30
17 32
17 38
17 39
17 40
17 41
17 42
17 44
17 46
17 48
17 49
18 19
18 22
18 29
18 30
18 33
18 34
18 37
18 40
18 42
18 44
18 45
18 46
18 47
18 48
18 49
19 20
19 21
19 29
19 30
19 31
19 32
19 33
19 34
19 38
19 41
19 46
19 47
19 49
19 50
20 21
20 22
20 26
20 31
20 35
20 36
20 37
20 38
20 40
20 42
20 43
20 47
20 49
21 22
21 24
21 26
21 27
21 29
21 30
21 32
21 33
21 34
21 35
21 36
21 38
21 40
21 41
21 46
22 23
22 24
22 25
22 26
22 29
22 30
22 31
22 32
22 33
22 34
22 37
22 38
22 40
22 41
22 42
22 43
22 44
22 45
22 49
23 24
23 26
23 28
23 29
23 30
23 31
23 34
23 35
23 37
23 40
23 41
23 42
23 44
23 45
23 48
24 25
24 28
24 29
24 33
24 35
24 41
24 42
24 44
24 45
24 46
24 48
24 49
24 50
25 26
25 28
25 29
25 30
25 32
25 33
25 37
25 39
25 40
25 43
25 44
25 46
25 47
26 27
26 28
26 32
26 34
26 36
26 37
26 39
26 40
26 41
26 42
26 43
26 45
26 46
26 47
26 48
26 50
27 28
27 30
27 33
27 37
27 41
27 43
27 44
27 47
27 48
28 29
28 30
28 31
28 33
28 35
28 36
28 38
28 39
28 42
28 43
28 44
28 48
28 50
29 30
29 33
29 35
29 37
29 38
29 42
29 44
29 45
29 46
29 49
30 31
30 32
30 34
30 35
30 36
30 37
30 45
30 46
30 47
30 48
30 49
31 32
31 34
31 37
31 38
31 41
31 42
31 44
31 45
31 46
31 47
31 49
32 33
32 34
32 35
32 40
32 43
32 44
32 46
32 47
33 34
33 37
33 43
33 46
33 49
34 35
34 36
34 37
34 38
34 40
34 44
34 45
34 50
35 36
35 37
35 40
35 43
35 44
35 45
35 47
35 48
35 49
36 37
36 40
36 42
36 43
36 46
36 47
36 48
36 49
37 38
37 40
37 42
37 43
37 44
37 45
37 46
37 47
37 48
37 49
38 39
38 41
38 42
38 43
38 45
38 48
38 49
39 40
39 42
39 44
39 48
40 41
40 43
40 47
40 50
41 42
41 43
41 45
41 46
41 49
42 43
42 45
42 46
42 48
43 44
43 47
43 49
44 45
44 46
44 47
44 49
45 46
45 47
45 48
45 49
46 47
46 48
46 49
47 48
47 49
48 49
49 50
