70 242
1 2
1 42
2 3
2 7
2 28
2 55
2 63
3 4
3 19
3 30
3 37
4 5
4 53
5 6
5 29
5 45
5 53
5 58
5 69
6 7
6 12
6 22
6 49
6 68
7 8
7 26
7 31
7 65
8 9
8 25
8 52
9 10
9 25
9 31
9 51
9 55
10 11
10 19
10 23
10 25
10 27
10 57
10 69
10 70
11 12
11 58
11 61
11 63
12 13
12 21
12 33
12 41
12 45
12 52
12 62
13 14
13 15
13 22
13 23
13 24
13 43
13 48
13 54
14 15
14 18
14 33
14 37
14 40
14 44
14 50
15 16
15 53
16 17
16 40
16 53
16 54
16 56
16 69
17 18
17 54
17 61
17 69
18 19
18 22
18 39
18 67
19 20
19 24
19 30
19 31
19 33
19 50
19 57
19 58
19 67
20 21
20 24
20 43
20 46
20 63
20 68
20 69
21 22
21 26
21 58
21 70
22 23
22 24
22 39
22 40
23 24
23 60
24 25
24 41
24 43
24 49
24 68
25 26
25 33
25 35
26 27
26 42
26 44
26 47
26 49
26 52
26 57
26 67
26 68
26 69
27 28
27 41
27 45
27 56
27 63
28 29
28 32
28 34
28 65
29 30
29 31
29 37
29 45
29 46
30 31
30 51
31 32
31 35
31 44
31 48
31 49
31 55
31 62
31 63
31 67
32 33
32 44
32 68
33 34
33 53
34 35
34 40
34 41
34 60
35 36
35 57
35 69
36 37
36 40
36 49
37 38
37 44
37 70
38 39
38 40
38 59
39 40
39 52
39 61
40 41
40 50
40 54
40 59
40 63
40 68
41 42
41 55
41 60
42 43
42 54
43 44
43 50
43 58
43 66
44 45
44 49
44 56
45 46
45 53
45 56
45 67
46 47
47 48
47 56
47 59
47 67
47 70
48 49
48 68
49 50
49 58
49 63
50 51
50 58
50 65
51 52
51 68
52 53
52 58
53 54
54 55
54 68
55 56
55 61
56 57
57 58
58 59
58 64
59 60
59 66
60 61
61 62
62 63
62 65
63 64
64 65
64 68
65 66
66 67
67 68
68 69
69 70
